p1.nid,p2.nid
5b16436e8fbcbf6e5a9bb7e5,53e9a57db7602d9702ea96e9
5b16436e8fbcbf6e5a9bb7e5,53e9ad3bb7602d970371f988
5b16436e8fbcbf6e5a9bb7e5,56d8732adabfae2eee0419b6
5b16436e8fbcbf6e5a9bb7e5,56d81e16dabfae2eeea84dc2
5b16436e8fbcbf6e5a9bb7e5,58437785ac44360f10842b19
5b1643998fbcbf6e5a9bba58,58437785ac44360f1084299d
5b1643998fbcbf6e5a9bba58,53e9a146b7602d9702a39db0
5b1643998fbcbf6e5a9bba58,53e9a1b5b7602d9702aa8bec
5b1643998fbcbf6e5a9bba60,58437785ac44360f108429e3
5b1643998fbcbf6e5a9bba60,56d89592dabfae2eee0c0845
5b1643998fbcbf6e5a9bba60,56d8c539dabfae2eee47e33f
5b1643998fbcbf6e5a9bba60,59ae3c3a2bbe271c4c71fca6
5b1643998fbcbf6e5a9bba60,5550484a45ce0a409eb6d27e
5b1643998fbcbf6e5a9bba60,555048ec45ce0a409eb729f5
5b1643998fbcbf6e5a9bbd32,53e9b83fb7602d97043ff5f2
5b1643998fbcbf6e5a9bbd32,53e9aeebb7602d9703917ad1
5b1643998fbcbf6e5a9bbd32,53e9a547b7602d9702e6e7bd
5b1643998fbcbf6e5a9bbd32,53e9ab78b7602d97035212e9
5b1643998fbcbf6e5a9bbd32,5550451c45ce0a409eb53baf
5b1643998fbcbf6e5a9bbd32,53e9bd98b7602d9704a447e8
5b1643998fbcbf6e5a9bbd32,53e9b2b8b7602d9703d5f859
5b1643998fbcbf6e5a9bbd32,573696ab6e3b12023e5b0392
5b1643998fbcbf6e5a9bbd32,53e9b891b7602d9704463ede
5b1643998fbcbf6e5a9bbd32,573696876e3b12023e592dd4
5b3d986f17c44a510f7fa3c5,53e9a690b7602d9702fc34ee
5b3d986f17c44a510f7fa5d3,56d880d6dabfae2eee66784b
5b3d986f17c44a510f7fa5d3,56d8732adabfae2eee0419b6
5b3d986f17c44a510f7fa5d3,58437785ac44360f1084299d
5b3d989917c44a510f7fe38e,53e99a1ab7602d970226eb73
5b3d98b017c44a510f7ffb04,53e9bbbcb7602d9704809491
5b3d98cc17c44a510f801dfb,58437785ac44360f1084299d
5b3d98cc17c44a510f801eb1,56d8732adabfae2eee0419b6
5b3d98cc17c44a510f801eb1,5a260c2817c44a4ba8a236ec
5b3d98cc17c44a510f801eb1,573698636e3b12023e7290de
5b3d98cc17c44a510f8020ee,56d8732adabfae2eee0419b6
5b3d98cc17c44a510f8020ee,5a260c2817c44a4ba8a236ec
5b3d98cc17c44a510f8020ee,58437785ac44360f1084299d
5b3d98cc17c44a510f8020ee,5c8bd4f64895d9cbc6b073c0
5b3d98cc17c44a510f8020ee,58d82fced649053542fd71f4
5b3d98cc17c44a510f8020ee,53e9bb3eb7602d970477ecf2
5b3d98cc17c44a510f8020f0,58437785ac44360f1084299d
5b67b44817c44aac1c85fdfb,53e99af7b7602d9702384db8
5b67b44817c44aac1c85fdfb,53e9bbbcb7602d9704809491
5b67b44817c44aac1c85fdfb,5550446545ce0a409eb4d49a
5b67b44817c44aac1c85ff50,53e9ab82b7602d970352916e
5b67b44817c44aac1c85fff8,53e9addbb7602d97037e1f65
5b67b44817c44aac1c85fff8,53e9b8a1b7602d970447a7a2
5b67b44817c44aac1c85fff8,53e9bbbcb7602d9704809491
5b67b44817c44aac1c85fff8,53e9babab7602d97046e6f4c
5b67b44817c44aac1c85fff8,53e9a3f4b7602d9702d0c7ad
5b67b45517c44aac1c860732,56d86b7edabfae2eeeca5d0f
5b67b45517c44aac1c860732,573695ec6e3b12023e500ce0
5b67b45517c44aac1c860732,53e9bc5bb7602d97048d273e
5b67b45517c44aac1c860732,5736985d6e3b12023e723684
5b67b45517c44aac1c860732,53e9a690b7602d9702fc34ee
5b67b46417c44aac1c86196f,53e9bb3eb7602d970477ecf2
5b67b46417c44aac1c86196f,53e9b938b7602d9704526c41
5b67b46417c44aac1c86196f,57a4e901ac44365e35c94e21
5b67b46417c44aac1c86196f,53e9a37ab7602d9702c86d04
5b67b46f17c44aac1c8630bc,555047c845ce0a409eb6965e
5b67b46f17c44aac1c8630fe,599f5b909c057043f6de69de
5b67b49517c44aac1c864b5a,58437785ac44360f1084299d
5b67b49517c44aac1c864b5a,59ae3c592bbe271c4c721196
5b67b49517c44aac1c864b5a,59ae3c592bbe271c4c7211ac
5b67b49517c44aac1c864b5a,599ed1ca9c0501e982e222a2
5b67b49517c44aac1c864b5a,58416285b52b8b27eca07b4c
5b67b49517c44aac1c864b5a,53e9adf0b7602d97037f763b
5b67b49517c44aac1c864b5a,56d8664cdabfae2eeea2dda2
5b67b49517c44aac1c864b5a,59ae3c592bbe271c4c7211aa
5b67b49517c44aac1c864b5a,5b8c9f2b17c44af36f8b4529
5b67b49517c44aac1c864b5a,5550489d45ce0a409eb6ff6a
5b67b49517c44aac1c864b5a,5a260c4c17c44a4ba8a2792d
5b67b4a717c44aac1c866157,53e9b8a1b7602d970447a7a2
5b67b4a717c44aac1c866157,53e9b1c9b7602d9703c5844b
5b67b4a717c44aac1c866157,53e9b4fab7602d9704029ea9
5b67b4a717c44aac1c866157,53e9bc36b7602d97048ab100
5b67b4b117c44aac1c8668c7,53e9bba7b7602d97047f0558
5b67b4b117c44aac1c8668c7,58437744ac44360f10835003
5b67b4b117c44aac1c8668c7,59ae3c262bbe271c4c71e98b
5b67b4b117c44aac1c866a5d,53e9bc5bb7602d97048d273e
5b67b4b117c44aac1c866a5d,53e9b891b7602d9704463ede
5b67b4b117c44aac1c866a5d,53e9a01fb7602d9702906ab1
5b67b4b117c44aac1c866a5d,53e9b917b7602d9704501091
5b67b4b117c44aac1c866a5d,53e99ec3b7602d970278ad1e
5b67b4b117c44aac1c866a5d,53e9addbb7602d97037e1f65
5b67b4b117c44aac1c866a5d,53e9a806b7602d970314bc39
5b67b4b117c44aac1c866a5d,5736957e6e3b12023e4a0894
5b67b4b117c44aac1c866a5d,53e9bbbcb7602d9704809491
5b67b4b417c44aac1c867303,53e9bbbcb7602d9704809491
5b67b4b417c44aac1c867482,53e9a806b7602d970314bc39
5b67b4b917c44aac1c86796c,53e9b2b1b7602d9703d5ce49
5b67b4b917c44aac1c8680b4,53e9b601b7602d97041587dc
5b8c9ede17c44af36f8afd28,58437785ac44360f10842a1e
5b8c9ede17c44af36f8afd28,59ae3c592bbe271c4c7211e2
5b8c9ede17c44af36f8afd28,59ae3c592bbe271c4c72119a
5b8c9ede17c44af36f8afd28,59ae3c592bbe271c4c721196
5b8c9ede17c44af36f8afd28,55503f3445ce0a409eb2cc9b
5b8c9ede17c44af36f8afd28,5736965b6e3b12023e568589
5b8c9ede17c44af36f8afd28,53e9b891b7602d9704463ede
5b8c9ede17c44af36f8afd28,59ae3c592bbe271c4c7211cb
5b8c9ede17c44af36f8afd28,53e9b65bb7602d97041b9d5d
5b8c9ede17c44af36f8afd28,555048eb45ce0a409eb72986
5b8c9f0717c44af36f8b20a5,53e99df7b7602d97026b9502
5b8c9f0717c44af36f8b20d8,53e9bc5bb7602d97048d273e
5b8c9f0717c44af36f8b20d8,53e9a806b7602d970314bc39
5b8c9f0717c44af36f8b20d8,53e9abf7b7602d97035b8f54
5b8c9f0717c44af36f8b20d8,55503ee945ce0a409eb2b1db
5b8c9f0717c44af36f8b20d8,573697f96e3b12023e6d3c16
5b8c9f0717c44af36f8b20d8,555046c945ce0a409eb61a07
5b8c9f0717c44af36f8b20e0,53e9bb3eb7602d970477ecf2
5b8c9f0717c44af36f8b20e0,56d8732adabfae2eee0419b6
5b8c9f0717c44af36f8b20e0,58437785ac44360f10842a2f
5b8c9f0717c44af36f8b20e0,56d8a858dabfae2eee9ea687
5b8c9f0717c44af36f8b20e0,58437785ac44360f10842a52
5b8c9f1f17c44af36f8b3f5a,53e9a806b7602d970314bc39
5b8c9f1f17c44af36f8b3f5a,555042b545ce0a409eb4428f
5b8c9f1f17c44af36f8b3f5a,53e9b891b7602d9704463ede
5b8c9f1f17c44af36f8b3f5a,53e9bbbcb7602d9704809491
5b8c9f1f17c44af36f8b4263,53e9b891b7602d9704463ede
5b8c9f1f17c44af36f8b4263,53e9bbbcb7602d9704809491
5b8c9f1f17c44af36f8b4263,53e9bb3eb7602d970477ecf2
5b8c9f2b17c44af36f8b4529,53e99984b7602d97021c905a
5b8c9f2b17c44af36f8b4529,5736970f6e3b12023e608094
5b8c9f2b17c44af36f8b4529,53e9a2a5b7602d9702babbe9
5b8c9f2b17c44af36f8b4529,573697246e3b12023e6166fe
5b8c9f2b17c44af36f8b4529,58437785ac44360f1084299d
5b8c9f2b17c44af36f8b4529,53e9bde9b7602d9704a982bd
5b8c9f2b17c44af36f8b4529,57d063a2ac443673542893d5
5b8c9f2b17c44af36f8b4529,56d8a858dabfae2eee9ea687
5b8c9f2b17c44af36f8b4529,53e9b403b7602d9703ef89e4
5b8c9f2b17c44af36f8b4529,53e9998ab7602d97021caa2c
5b8c9f2b17c44af36f8b4529,53e9bbbcb7602d9704809491
5b8c9f2b17c44af36f8b4529,53e9adf0b7602d97037f763b
5b8c9f2b17c44af36f8b4529,56d8732adabfae2eee0419b6
5b8c9f2b17c44af36f8b4529,53e9aeebb7602d9703917ad1
5b8c9f2b17c44af36f8b4529,53e9a806b7602d970314bc39
5b8c9f2b17c44af36f8b4529,56d85ea4dabfae2eee6a7ab0
5b8c9f2b17c44af36f8b4529,555048eb45ce0a409eb72986
5b8c9f2b17c44af36f8b45c2,53e9a806b7602d970314bc39
5b8c9f2b17c44af36f8b45c2,53e9adb0b7602d97037af9f7
5b8c9f2b17c44af36f8b45c2,5736965e6e3b12023e56b2bf
5b8c9f2b17c44af36f8b45c2,58d82ff4d649053542fdc6d9
5b8c9f2b17c44af36f8b45c2,58d82ff4d649053542fdc6e7
5b8c9f2b17c44af36f8b45c2,5550446545ce0a409eb4d49a
5b8c9f2b17c44af36f8b45c2,5736974d6e3b12023e638599
5b8c9f2b17c44af36f8b45c2,5736958b6e3b12023e4ac1e4
5b8c9f3a17c44af36f8b570c,5a9cb66717c44a376ffb8dd0
5b8c9f3a17c44af36f8b570c,5550400e45ce0a409eb31e5a
5b8c9f3a17c44af36f8b570c,5a73cbaa17c44a0b3035d89a
5b8c9f4517c44af36f8b60b3,53e9bb3eb7602d970477ecf2
5b8c9f4517c44af36f8b60b3,5736965e6e3b12023e56b2bf
5b8c9f4517c44af36f8b60b6,573695ec6e3b12023e500ce0
5b8c9f4517c44af36f8b60b6,5736983b6e3b12023e70716b
5b8c9f4517c44af36f8b60b6,5736971b6e3b12023e60fc8e
5b8c9f4517c44af36f8b60b6,53e9a255b7602d9702b5de0e
5b8c9f4517c44af36f8b60b6,53e9a2a5b7602d9702babbe9
5b8c9f4517c44af36f8b60b6,53e9b500b7602d970403014c
5b8c9f4517c44af36f8b60b6,53e9b891b7602d9704463ede
5b8c9f4517c44af36f8b60b6,5736971b6e3b12023e60fcf2
5b8c9f4517c44af36f8b64fd,53e9b891b7602d9704463ede
5b8c9f4517c44af36f8b64fd,53e9bce1b7602d970496746e
5b8c9f4517c44af36f8b64fd,558c1ae00cf25dbdbb051e17
5b8c9f4517c44af36f8b64fd,53e9bbf5b7602d970484dfd4
5b8c9f4517c44af36f8b64fd,53e9b310b7602d9703dd8023
5b8c9f4517c44af36f8b64fd,573697636e3b12023e64b195
5b8c9f4517c44af36f8b64fd,53e9a987b7602d97032e2b98
5b8c9f4517c44af36f8b64fd,557c4ba7f66765fbb46addd3
5b8c9f4517c44af36f8b66af,53e9b8a1b7602d970447a7a2
5b8c9f4517c44af36f8b66af,53e9b891b7602d9704463ede
5b8c9f4a17c44af36f8b6a3c,56d89dd1dabfae2eee4cd1d3
5b8c9f4a17c44af36f8b6a3c,56d8664cdabfae2eeea2dda2
5b8c9f4a17c44af36f8b6a3c,555048eb45ce0a409eb72986
5b8c9f4a17c44af36f8b6a3c,56d856eedabfae2eee2fcbf4
5b8c9f4a17c44af36f8b6a3c,53e9b290b7602d9703d3330c
5b8c9f4a17c44af36f8b6a3c,53e9a09fb7602d97029859fd
5b8c9f4a17c44af36f8b6a3c,53e9a690b7602d9702fc34ee
5b8c9f4a17c44af36f8b6a3c,56d8a4e0dabfae2eee830b6c
5b8c9f4a17c44af36f8b6a3c,59ae3c592bbe271c4c721196
5b8c9f4a17c44af36f8b6a3c,53e9bda5b7602d9704a50337
5b8c9f4a17c44af36f8b6a3c,53e9bbbcb7602d9704809491
5bbacb1017c44aecc4ea9ad5,56d8cf72dabfae2eee97c643
5bbacb1017c44aecc4ea9af2,53e9bc5bb7602d97048d273e
5bbacb1017c44aecc4ea9afa,555047c845ce0a409eb6965e
5bbacb1017c44aecc4ea9afa,55503f9245ce0a409eb2ed0d
5bbacb9e17c44aecc4eaf785,53e99df1b7602d97026b4be1
5bbacb9e17c44aecc4eaf785,53e99d0bb7602d97025bd46f
5bbacb9e17c44aecc4eafb68,5736980c6e3b12023e6e3e5a
5bbacb9e17c44aecc4eafb68,56d89ce8dabfae2eee45c419
5bbacb9e17c44aecc4eafb68,53e9a37ab7602d9702c86d04
5bbacb9e17c44aecc4eafb68,5a260c6e17c44a4ba8a2d6ef
5bbacb9e17c44aecc4eafb68,59ae3c592bbe271c4c7211ac
5bbacb9e17c44aecc4eafb68,599ed1ca9c0501e982e222a2
5bbacb9e17c44aecc4eafb68,53e9b403b7602d9703ef89e4
5bbacb9e17c44aecc4eafb68,53e99984b7602d97021c905a
5bbacb9e17c44aecc4eafb68,53e9aeaab7602d97038cc54e
5bbacb9e17c44aecc4eafb68,53e9adf0b7602d97037f763b
5bbacb9e17c44aecc4eafb68,53e9a547b7602d9702e6e7bd
5bbacb9e17c44aecc4eafb68,56d8a2d1dabfae2eee728e1b
5bbacb9e17c44aecc4eafb68,573695fe6e3b12023e5117ba
5bbacb9e17c44aecc4eafb68,53e9998ab7602d97021caa2c
5bbacb9e17c44aecc4eafb68,5550489d45ce0a409eb6ff6a
5bbacb9e17c44aecc4eafb68,5c75742ff56def979891b4be
5bbacb9e17c44aecc4eafb68,53e9aeebb7602d9703917ad1
5bbacb9e17c44aecc4eafb68,53e9b891b7602d9704463ede
5bdc313a17c44a1f58a040a6,5550485b45ce0a409eb6dc86
5bdc313a17c44a1f58a040a6,573696706e3b12023e57ceff
5bdc313a17c44a1f58a040a6,5a4aef9e17c44a2190f7aa7f
5bdc316717c44a1f58a07557,53e9a806b7602d970314bc39
5bdc316717c44a1f58a07557,558be1ebe4b0cfb70a1a5fd4
5bdc316717c44a1f58a07557,58437785ac44360f1084299d
5bdc316717c44a1f58a07557,58437785ac44360f10842a52
5bdc316717c44a1f58a07557,5550446545ce0a409eb4d50f
5bdc318017c44a1f58a082fd,53e9adf0b7602d97037f763b
5bdc318017c44a1f58a082fd,599c7e6a601a182cd289dad3
5bdc318017c44a1f58a08875,53e9bbbcb7602d9704809491
5bdc318017c44a1f58a08875,53e9b8a1b7602d970447a7a2
5bdc318017c44a1f58a08875,53e9bde9b7602d9704a982bd
5bdc318017c44a1f58a08875,56d83effdabfae2eee78bfae
5bdc318017c44a1f58a08875,53e9a690b7602d9702fc34ee
5bdc318017c44a1f58a08875,56d8c539dabfae2eee47e33f
5bdc318017c44a1f58a08875,53e9b891b7602d9704463ede
5bdc318017c44a1f58a08875,53e9af39b7602d9703974776
5bdc318017c44a1f58a08cde,53e9b999b7602d970458b9e5
5bdc318017c44a1f58a08cde,57a4e901ac44365e35c94e21
5bdc318017c44a1f58a08cde,5b16430b8fbcbf6e5a9b9d3d
5bdc318017c44a1f58a08cde,5c8bd4f64895d9cbc6b073c0
5bdc318017c44a1f58a08cde,53e999d8b7602d970221bfe7
5bdc318017c44a1f58a08cde,53e9ad57b7602d970373f0d0
5bdc318017c44a1f58a08cde,53e9bd98b7602d9704a447e8
5bdc318017c44a1f58a08cde,53e9ab69b7602d9703504ad6
5bdc318017c44a1f58a08cde,53e9a37ab7602d9702c86d04
5bdc318017c44a1f58a08cde,53e9a3f4b7602d9702d0c7ad
5bdc318017c44a1f58a08cde,53e9b8a1b7602d970447a7a2
5bdc318017c44a1f58a08cde,53e99f42b7602d9702814cb2
5bdc318017c44a1f58a08cde,5550441745ce0a409eb4b275
5bdc318017c44a1f58a08cde,53e9bb3eb7602d970477ecf2
5bdc318017c44a1f58a08cde,53e9a690b7602d9702fc34ee
5bdc318017c44a1f58a08cde,53e9bbbcb7602d9704809491
5bdc318f17c44a1f58a0919f,5a260c3517c44a4ba8a25254
5bdc318f17c44a1f58a0919f,53e9a645b7602d9702f73e0d
5bdc318f17c44a1f58a0919f,5c8c52bc4895d9cbc6ddad8a
5bdc318f17c44a1f58a0919f,58437785ac44360f1084299d
5bdc318f17c44a1f58a0919f,5c8f09244895d9cbc608947d
5bdc318f17c44a1f58a094c9,5c8bd4f64895d9cbc6b073c0
5bdc318f17c44a1f58a094c9,58437785ac44360f1084299d
5bdc318f17c44a1f58a094c9,56d8732adabfae2eee0419b6
5bdc318f17c44a1f58a094c9,53e9bb3eb7602d970477ecf2
5bdc318f17c44a1f58a094dc,53e9b2ffb7602d9703dc20f3
5bdc318f17c44a1f58a094dc,53e9b403b7602d9703ef89e4
5bdc318f17c44a1f58a094dc,573696876e3b12023e592dd4
5bdc318f17c44a1f58a094dc,5736970f6e3b12023e608094
5bdc318f17c44a1f58a094dc,5550489d45ce0a409eb6ff6a
5bdc31af17c44a1f58a0ab84,53e9b8a1b7602d970447a7a2
5bdc31af17c44a1f58a0ab84,5736957e6e3b12023e4a0894
5bdc31af17c44a1f58a0ab84,53e9bde9b7602d9704a982bd
5bdc31af17c44a1f58a0ab84,57d0640bac4436735429a55b
5bdc31af17c44a1f58a0ab84,56d8c539dabfae2eee47e33f
5bdc31af17c44a1f58a0ab84,53e9bd98b7602d9704a447e8
5bdc31af17c44a1f58a0ab84,53e9a408b7602d9702d24c4d
5bdc31af17c44a1f58a0ab84,555044d145ce0a409eb5106c
5bdc31af17c44a1f58a0ab84,53e9b891b7602d9704463ede
5bdc31af17c44a1f58a0ab84,5550446545ce0a409eb4d49a
5c0495ae17c44a2c74701eec,53e9bbbcb7602d9704809491
5c0495ae17c44a2c74701eec,53e9bb3eb7602d970477ecf2
5c0495ae17c44a2c74701eec,53e9a37ab7602d9702c86d04
5c0495e417c44a2c74704844,59ae3c3a2bbe271c4c71fca6
5c0495e417c44a2c74704844,5736965e6e3b12023e56b2bf
5c0495e417c44a2c74704844,573696556e3b12023e562a0f
5c0495e417c44a2c74704844,53e9addbb7602d97037e1f65
5c04966a17c44a2c74707e9e,5ac1824117c44a1fda9129ca
5c04966a17c44a2c74707e9e,53e998dbb7602d9702118020
5c0f7df5da562944ac80dcfb,53e9b671b7602d97041d64c4
5c0f7df5da562944ac80dcfb,599c7876601a182cd25ca9f0
5c0f7df5da562944ac80dcfb,58437713ac44360f1082d2a3
5c0f7df5da562944ac80dcfb,5c8767f54895d9cbc6127b65
5c0f7df5da562944ac80dcfb,53e9a3d4b7602d9702ce7a7a
5c0f7df5da562944ac80dcfb,5550441845ce0a409eb4b323
5c0f7df5da562944ac80dcfb,53e9adbdb7602d97037bfab2
5c2063bddf5b8c0b3cfa5b88,53e9bb3eb7602d970477ecf2
5c2063bddf5b8c0b3cfa5b88,5b8c9f1f17c44af36f8b4263
5c2063bddf5b8c0b3cfa5b88,5736973f6e3b12023e62dc6c
5c2063bddf5b8c0b3cfa5b88,53e9bbf0b7602d970484663a
5c2063bddf5b8c0b3cfa5b88,53e9b891b7602d9704463ede
5c2063bddf5b8c0b3cfa5b88,53e9b74fb7602d97042ebd26
5c2063bddf5b8c0b3cfa5b88,53e9b2ffb7602d9703dc20f3
5c2063bddf5b8c0b3cfa5b89,53e9b768b7602d970430ae99
5c206906df5b8c0b3cfa6341,53e9bc5bb7602d97048d273e
5c206906df5b8c0b3cfa6341,555045dd45ce0a409eb5a3cb
5c206906df5b8c0b3cfa6341,5736974d6e3b12023e63866d
5c206906df5b8c0b3cfa6341,57a4e912ac44365e35c96443
5c206906df5b8c0b3cfa6341,557c47ed6feeaa8086d97fc0
5c206906df5b8c0b3cfa6341,5550400e45ce0a409eb31e60
5c206906df5b8c0b3cfa6341,53e9bba7b7602d97047f0558
5c206906df5b8c0b3cfa6341,53e9bbbcb7602d9704809491
5c206906df5b8c0b3cfa6341,58437767ac44360f1083db9c
5c206906df5b8c0b3cfa6341,57d063c7ac443673542906ca
5c206906df5b8c0b3cfa6341,56d81e18dabfae2eeea85798
5c206906df5b8c0b3cfa6341,573696f96e3b12023e5f4e53
5c2091a0df5b8c0b3cfa94b3,53e9b938b7602d9704526c41
5c2091a0df5b8c0b3cfa94b3,53e9bc5bb7602d97048d273e
5c2091a0df5b8c0b3cfa94b3,558bf16de4b00c3c48df5d13
5c2091a0df5b8c0b3cfa94b3,53e9a408b7602d9702d24c4d
5c2091a0df5b8c0b3cfa94b3,53e9a09fb7602d97029859fd
5c2091a0df5b8c0b3cfa94b3,5736959b6e3b12023e4ba8a2
5c2091a0df5b8c0b3cfa94b3,53e9ab82b7602d970352916e
5c20a5cadf5b8c0b3cfaae6f,573698636e3b12023e7290de
5c20a5cadf5b8c0b3cfaae6f,5736977f6e3b12023e6658c2
5c20a5cadf5b8c0b3cfaae6f,5a260c3517c44a4ba8a25254
5c20a5cadf5b8c0b3cfaae6f,56d8732adabfae2eee0419b6
5c20a5cadf5b8c0b3cfaae6f,5a73cbaa17c44a0b3035d89a
5c20a5cadf5b8c0b3cfaae6f,58437785ac44360f10842a52
5c20a5cadf5b8c0b3cfaae6f,5550446645ce0a409eb4d54a
5c20a5cadf5b8c0b3cfaae6f,58d82ff4d649053542fdc6d9
5c20a5cadf5b8c0b3cfaae6f,58437785ac44360f10842966
5c20a5cadf5b8c0b3cfaae6f,57a4e937ac44365e35c9cc98
5c20a5cadf5b8c0b3cfaae6f,5a260c2817c44a4ba8a236ec
5c20a5cadf5b8c0b3cfaae6f,59ae3be32bbe271c4c71b0e0
5c20a5cadf5b8c0b3cfaae6f,58437785ac44360f1084299d
5c20a5cadf5b8c0b3cfaae6f,573696206e3b12023e53193f
5c20a5cadf5b8c0b3cfaae6f,58437785ac44360f10842c0a
5c20a5cadf5b8c0b3cfaae6f,58437789ac44360f1084351e
5c20a5cadf5b8c0b3cfaae6f,5b8c9f2b17c44af36f8b4529
5c20a5cadf5b8c0b3cfaae6f,5c2ff92adf5b8c0b3cee7e31
5c20a5cadf5b8c0b3cfaae6f,58437785ac44360f10842af0
5c20a5cadf5b8c0b3cfaae6f,58437785ac44360f10842a20
5c20a5cadf5b8c0b3cfaae6f,5736965e6e3b12023e56b2bf
5c20a5cadf5b8c0b3cfaae6f,56d8a858dabfae2eee9ea687
5c20a5cadf5b8c0b3cfaae6f,57d0640bac4436735429a3be
5c20a5cadf5b8c0b3cfaae6f,56d857a6dabfae2eee358c3a
5c20a5cadf5b8c0b3cfaae6f,5a4aef9017c44a2190f7a0e6
5c20a5cadf5b8c0b3cfaae6f,5736974d6e3b12023e638950
5c20b260da5629702063b9ae,53e9b891b7602d9704463ede
5c20b26fda5629702063bb5c,53e9b4fab7602d9704029ea9
5c20b26fda5629702063bb5c,53e9bbbcb7602d9704809491
5c20b26fda5629702063bb5c,53e9a308b7602d9702c13e03
5c20b26fda5629702063bb5c,53e9b4fab7602d970402a6fc
5c20b26fda5629702063bb5c,53e9b891b7602d9704463ede
5c20b26fda5629702063bb5c,57a4e908ac44365e35c95402
5c20b26fda5629702063bb5c,53e9bbb5b7602d97047fee95
5c2348d2da562935fc1d592a,53e9b8a1b7602d970447a7a2
5c234903da562935fc1d5f69,53e9b891b7602d9704463ede
5c234903da562935fc1d5f69,5a9cb66717c44a376ffb8dd0
5c2c7a6717c44a4e7cf30b6c,53e9a09fb7602d97029859fd
5c2c7a6717c44a4e7cf30b6c,58437767ac44360f1083db9c
5c2ff92adf5b8c0b3cee7e31,56d8732adabfae2eee0419b6
5c2ff92adf5b8c0b3cee7e31,5736974d6e3b12023e638950
5c2ff92adf5b8c0b3cee7e31,53e9bde9b7602d9704a982bd
5c2ff92adf5b8c0b3cee7e31,5550446645ce0a409eb4d54a
5c2ff92adf5b8c0b3cee7e31,56d857a6dabfae2eee358c3a
5c2ffab43a55ac1a8c597407,5c2ffab43a55ac1a8c59740a
5c2ffab43a55ac1a8c59740a,573697076e3b12023e601638
5c345c88df5b8c0b3c386c7f,5c345c9ddf5b8c0b3c386c9b
5c345c88df5b8c0b3c386c7f,5550415b45ce0a409eb3a90e
5c345c88df5b8c0b3c386c7f,573697076e3b12023e601638
5c345c9ddf5b8c0b3c386c9b,53e9aa41b7602d97033b1b93
5c345c9ddf5b8c0b3c386c9b,5550481745ce0a409eb6b979
5c34902fdf5b8c0b3c38c600,5a260c2817c44a4ba8a236d9
5c34902fdf5b8c0b3c38c600,5aed14c317c44a4438157e2a
5c34902fdf5b8c0b3c38c600,5aed14b617c44a4438156eb3
5c34902fdf5b8c0b3c38c600,55503f6645ce0a409eb2de52
5c34902fdf5b8c0b3c38c600,57d063c7ac443673542906ca
5c34902fdf5b8c0b3c38c600,53e9ad3bb7602d970371f988
5c34902fdf5b8c0b3c38c600,53e9b601b7602d97041587dc
5c34902fdf5b8c0b3c38c600,58d82ff4d649053542fdc6e7
5c34902fdf5b8c0b3c38c600,53e9aa41b7602d97033b1b93
5c374785df5b8c0b3c568b2e,53e9b891b7602d9704463ede
5c374785df5b8c0b3c568b2e,53e9b74fb7602d97042ebd26
5c374785df5b8c0b3c568b2e,57a4e912ac44365e35c961ad
5c374785df5b8c0b3c568b2e,573696ab6e3b12023e5b0392
5c3747c7df5b8c0b3c569ca0,53e9ab69b7602d9703505df2
5c3747c7df5b8c0b3c569ca0,5736970e6e3b12023e606e9c
5c3747c7df5b8c0b3c569ca0,53e9bbbcb7602d9704809491
5c3747c7df5b8c0b3c569ca0,53e9b1aab7602d9703c39520
5c3747c7df5b8c0b3c569ca0,53e99df7b7602d97026b9502
5c3747c7df5b8c0b3c569ca0,573696c86e3b12023e5c926b
5c3747c7df5b8c0b3c569ca0,573696c86e3b12023e5c9215
5c3747c7df5b8c0b3c569ca0,5c38b530df5b8c0b3c87e65a
5c3747c7df5b8c0b3c569ca0,5736985f6e3b12023e725689
5c3747c7df5b8c0b3c569ca0,53e9b8a8b7602d970447f228
5c3747c7df5b8c0b3c569ca0,573696c86e3b12023e5c9230
5c3747c7df5b8c0b3c569ca0,573696c86e3b12023e5c921d
5c3747c7df5b8c0b3c569ca0,573696c86e3b12023e5c9283
5c3747c7df5b8c0b3c569ca0,57d0640bac4436735429a3be
5c38b530df5b8c0b3c87e65a,53e9ab69b7602d9703505df2
5c38b530df5b8c0b3c87e65a,53e9a2dcb7602d9702be73d4
5c38b530df5b8c0b3c87e65a,53e9b74fb7602d97042ebd26
5c38b530df5b8c0b3c87e65a,57a4e912ac44365e35c95e6b
5c38b530df5b8c0b3c87e65a,5aed14c317c44a4438157e2a
5c38b530df5b8c0b3c87e65a,5c756dd7f56def979856d009
5c3c9288df5b8c0b3cc91965,53e9bd98b7602d9704a447e8
5c3c9288df5b8c0b3cc91965,53e9be50b7602d9704b0c611
5c3c9288df5b8c0b3cc91965,5550446545ce0a409eb4d49a
5c3c9288df5b8c0b3cc91965,53e9b891b7602d9704463ede
5c3dd7483a55ac1f28c58aa1,555048eb45ce0a409eb72986
5c3e04d7df5b8c0b3ccc1742,53e9b2b8b7602d9703d5f859
5c3e04d7df5b8c0b3ccc1742,53e9b4fab7602d970402a6fc
5c3e04d7df5b8c0b3ccc1742,53e9b917b7602d9704501091
5c3e04d7df5b8c0b3ccc1742,55503f9245ce0a409eb2ed0d
